127.0.0.1 - - [28/Mar/2024:09:37:56 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [28/Mar/2024:09:37:56 +0900] "GET /Model1MiniProject/index.jsp HTTP/1.1" 200 6907
0:0:0:0:0:0:0:1 - - [28/Mar/2024:09:37:56 +0900] "GET /Model1MiniProject/menu/css/font-awesome.css HTTP/1.1" 200 15825
0:0:0:0:0:0:0:1 - - [28/Mar/2024:09:37:56 +0900] "GET /Model1MiniProject/image/totoro/%ED%86%A0%ED%86%A0%EB%A1%9C%EB%A9%94%EC%9D%B81.jpg HTTP/1.1" 200 36462
0:0:0:0:0:0:0:1 - - [28/Mar/2024:09:37:56 +0900] "GET /Model1MiniProject/menu/css/menu.css HTTP/1.1" 200 3767
0:0:0:0:0:0:0:1 - - [28/Mar/2024:09:37:57 +0900] "GET /Model1MiniProject/menu/js/function.js HTTP/1.1" 200 403
0:0:0:0:0:0:0:1 - - [28/Mar/2024:09:37:57 +0900] "GET /Model1MiniProject/menu/js/jquery.js HTTP/1.1" 200 92633
0:0:0:0:0:0:0:1 - - [28/Mar/2024:09:37:57 +0900] "GET /Model1MiniProject/image/totoro/%ED%86%A0%ED%86%A0%EB%A1%9C%EB%A9%94%EC%9D%B82.jpg HTTP/1.1" 200 1204480
0:0:0:0:0:0:0:1 - - [28/Mar/2024:09:37:57 +0900] "GET /Model1MiniProject/image/totoro/%ED%86%A0%ED%86%A0%EB%A1%9C2.gif HTTP/1.1" 200 858652
0:0:0:0:0:0:0:1 - - [28/Mar/2024:09:37:57 +0900] "GET /Model1MiniProject/image/totoro/%ED%86%A0%ED%86%A0%EB%A1%9C5.gif HTTP/1.1" 200 589287
0:0:0:0:0:0:0:1 - - [28/Mar/2024:09:37:57 +0900] "GET /Model1MiniProject/image/totoro/%ED%86%A0%ED%86%A0%EB%A1%9C6.gif HTTP/1.1" 200 1425313
0:0:0:0:0:0:0:1 - - [28/Mar/2024:09:37:57 +0900] "GET /Model1MiniProject/image/totoro/%ED%86%A0%ED%86%A0%EB%A1%9C4.gif HTTP/1.1" 200 954833
0:0:0:0:0:0:0:1 - - [28/Mar/2024:09:37:57 +0900] "GET /Model1MiniProject/image/totoro/%ED%86%A0%ED%86%A0%EB%A1%9C3.gif HTTP/1.1" 200 412662
0:0:0:0:0:0:0:1 - - [28/Mar/2024:09:37:57 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [28/Mar/2024:09:37:57 +0900] "GET /Model1MiniProject/menu/images/plus-gray.png HTTP/1.1" 200 1015
0:0:0:0:0:0:0:1 - - [28/Mar/2024:09:37:57 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [28/Mar/2024:09:38:00 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/boardList.jsp HTTP/1.1" 200 9713
0:0:0:0:0:0:0:1 - - [28/Mar/2024:09:38:00 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [28/Mar/2024:09:38:01 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/contentView.jsp?num=11&crrentPage=1 HTTP/1.1" 200 6750
0:0:0:0:0:0:0:1 - - [28/Mar/2024:09:38:01 +0900] "GET /Model1MiniProject/save/2024_03_27_134612.jpg HTTP/1.1" 404 859
