127.0.0.1 - - [29/Mar/2024:08:40:22 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [29/Mar/2024:08:43:23 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/boardList.jsp HTTP/1.1" 200 10546
0:0:0:0:0:0:0:1 - - [29/Mar/2024:08:43:23 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:08:43:23 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/boardList.jsp HTTP/1.1" 200 10546
0:0:0:0:0:0:0:1 - - [29/Mar/2024:08:43:23 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:08:43:24 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/boardList.jsp HTTP/1.1" 200 10546
0:0:0:0:0:0:0:1 - - [29/Mar/2024:08:43:24 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:08:43:26 +0900] "GET /Model1MiniProject/smartboard/allDelete.jsp?nums=7 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Mar/2024:08:43:27 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/boardList.jsp HTTP/1.1" 200 10546
0:0:0:0:0:0:0:1 - - [29/Mar/2024:08:43:27 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:07:55 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/boardList.jsp HTTP/1.1" 200 10546
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:07:55 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:07:56 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/boardList.jsp HTTP/1.1" 200 10546
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:07:56 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:07:56 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/boardList.jsp HTTP/1.1" 200 10546
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:07:56 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:07:56 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/contentView.jsp?num=6&currentPage=1 HTTP/1.1" 200 8358
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:07:56 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:07:57 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/updateForm.jsp?num=6&currentPage=1 HTTP/1.1" 200 9320
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:07:57 +0900] "GET /Model1MiniProject/se2/js/HuskyEZCreator.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:07:57 +0900] "GET /Model1MiniProject/se2/photo_uploader/plugin/hp_SE2M_AttachQuickPhoto.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:07:57 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:07:57 +0900] "GET /Model1MiniProject/se2/SmartEditor2Skin.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:07:57 +0900] "GET /Model1MiniProject/se2/js/jindo.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:07:57 +0900] "GET /Model1MiniProject/se2/css/smart_editor2.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:07:57 +0900] "GET /Model1MiniProject/se2/js/jindo_component.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:07:57 +0900] "GET /Model1MiniProject/se2/js/SE2BasicCreator.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:07:57 +0900] "GET /Model1MiniProject/se2/js/SE2B_Configuration_Service.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:07:57 +0900] "GET /Model1MiniProject/se2/js/SE2B_Configuration_General.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:07:57 +0900] "GET /Model1MiniProject/se2/js/smarteditor2.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:07:57 +0900] "GET /Model1MiniProject/se2/img/ko_KR/text_tool_set.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:07:57 +0900] "GET /Model1MiniProject/se2/img/bg_text_tool.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:07:57 +0900] "GET /Model1MiniProject/se2/img/ico_extend.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:07:57 +0900] "GET /Model1MiniProject/se2/img/icon_set.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:07:57 +0900] "GET /Model1MiniProject/se2/img/ko_KR/btn_set.png?130306 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:07:57 +0900] "GET /Model1MiniProject/se2/smart_editor2_inputarea.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:07:57 +0900] "GET /Model1MiniProject/se2/css/smart_editor2_items.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:07:57 +0900] "GET /Model1MiniProject/se2/img/bg_button_left.gif?20121228 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:07:57 +0900] "GET /Model1MiniProject/se2/img/bg_button_right.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:07:57 +0900] "GET /Model1MiniProject/se2/img/bg_button.gif?20121228 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:07:58 +0900] "GET /Model1MiniProject/se2/css/smart_editor2_in.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:08:02 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/contentView.jsp?num=6&currentPage=1 HTTP/1.1" 200 8358
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:08:02 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:08:03 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/contentView.jsp?num=6&currentPage=1 HTTP/1.1" 200 8358
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:08:03 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:22:31 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/contentView.jsp?num=6&currentPage=1 HTTP/1.1" 200 8358
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:22:31 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:22:32 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/contentView.jsp?num=6&currentPage=1 HTTP/1.1" 200 8358
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:22:32 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:22:32 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/contentView.jsp?num=6&currentPage=1 HTTP/1.1" 200 8358
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:22:32 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:22:32 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/contentView.jsp?num=6&currentPage=1 HTTP/1.1" 200 8358
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:22:32 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:25:44 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/contentView.jsp?num=6&currentPage=1 HTTP/1.1" 200 8472
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:25:44 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:25:44 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/contentView.jsp?num=6&currentPage=1 HTTP/1.1" 200 8472
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:25:44 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:25:45 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/contentView.jsp?num=6&currentPage=1 HTTP/1.1" 200 8473
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:25:45 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:25:46 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/contentView.jsp?num=6&currentPage=1 HTTP/1.1" 200 8473
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:25:46 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:25:47 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/contentView.jsp?num=6&currentPage=1 HTTP/1.1" 200 8473
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:25:47 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:25:50 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/contentView.jsp?num=6&currentPage=1 HTTP/1.1" 200 8473
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:25:50 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:25:53 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/boardList.jsp HTTP/1.1" 200 10547
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:25:53 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:25:55 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/contentView.jsp?num=6&currentPage=1 HTTP/1.1" 200 8473
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:25:55 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:30:21 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/contentView.jsp?num=6&currentPage=1 HTTP/1.1" 200 8852
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:30:21 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:30:27 +0900] "GET /Model1MiniProject/smartanswer/insertAnswer.jsp?num=6&nickname=%EA%B9%94%EA%B9%94&content=%EA%BB%84%EA%BB%84 HTTP/1.1" 200 9
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:31:32 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/contentView.jsp?num=6&currentPage=1 HTTP/1.1" 200 8931
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:31:32 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:31:41 +0900] "GET /Model1MiniProject/smartanswer/insertAnswer.jsp?num=6&nickname=%ED%86%A0%ED%86%A0%EB%A1%9C&content=%EA%BB%84%EA%BB%84 HTTP/1.1" 200 9
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:32:35 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/boardList.jsp HTTP/1.1" 200 10547
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:32:35 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:32:37 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/boardList.jsp?currentPage=2 HTTP/1.1" 200 10543
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:32:37 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:32:37 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/contentView.jsp?num=5&currentPage=2 HTTP/1.1" 200 9054
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:32:37 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:32:41 +0900] "GET /Model1MiniProject/smartanswer/insertAnswer.jsp?num=5&nickname=%ED%97%88%ED%97%88&content=%E3%85%8B%E3%85%8B HTTP/1.1" 200 9
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:32:43 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/boardList.jsp HTTP/1.1" 200 10547
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:32:43 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:32:45 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/boardList.jsp?currentPage=3 HTTP/1.1" 200 9618
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:32:45 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:32:46 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/contentView.jsp?num=1&currentPage=3 HTTP/1.1" 200 8975
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:32:46 +0900] "GET /Model1MiniProject/save/2024_03_28_104255.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:32:46 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:32:52 +0900] "GET /Model1MiniProject/smartanswer/insertAnswer.jsp?num=1&nickname=%ED%97%88%ED%97%88&content=%E3%85%8E%E3%85%8E HTTP/1.1" 200 9
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:32:55 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/boardList.jsp?currentPage=2 HTTP/1.1" 200 10543
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:32:55 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:32:56 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/contentView.jsp?num=3&currentPage=2 HTTP/1.1" 200 8988
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:32:56 +0900] "GET /Model1MiniProject/save/2024_03_27_101131.png HTTP/1.1" 404 859
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:32:56 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:33:00 +0900] "GET /Model1MiniProject/smartanswer/insertAnswer.jsp?num=3&nickname=%EA%B9%94%EA%B9%94&content=%E3%85%8B%E3%85%8B HTTP/1.1" 200 9
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:33:01 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/boardList.jsp HTTP/1.1" 200 10547
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:33:01 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:33:02 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/contentView.jsp?num=11&currentPage=1 HTTP/1.1" 200 8989
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:33:02 +0900] "GET /Model1MiniProject/save/2024_03_28_104218.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:33:02 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:33:07 +0900] "GET /Model1MiniProject/smartanswer/insertAnswer.jsp?num=11&nickname=%ED%97%88%ED%97%88&content=%E3%85%8E%E3%85%8E HTTP/1.1" 200 9
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:33:08 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/boardList.jsp HTTP/1.1" 200 10547
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:33:08 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:33:09 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/contentView.jsp?num=6&currentPage=1 HTTP/1.1" 200 8931
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:33:09 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:33:12 +0900] "GET /Model1MiniProject/smartanswer/insertAnswer.jsp?num=6&nickname=%EA%BB%84%EA%BB%84&content=%E3%85%8B%E3%85%8B%E3%85%8B%E3%85%8B%E3%85%8B%E3%85%8B%E3%85%8B%E3%85%8B%E3%85%8B%E3%85%8B HTTP/1.1" 200 9
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:33:13 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/boardList.jsp HTTP/1.1" 200 10547
0:0:0:0:0:0:0:1 - - [29/Mar/2024:09:33:13 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:10:24:54 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/boardList.jsp HTTP/1.1" 200 10547
0:0:0:0:0:0:0:1 - - [29/Mar/2024:10:24:54 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:10:24:56 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/contentView.jsp?num=11&currentPage=1 HTTP/1.1" 200 9049
0:0:0:0:0:0:0:1 - - [29/Mar/2024:10:24:56 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:10:24:57 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/contentView.jsp?num=11&currentPage=1 HTTP/1.1" 200 9049
0:0:0:0:0:0:0:1 - - [29/Mar/2024:10:24:57 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:10:27:27 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/contentView.jsp?num=11&currentPage=1 HTTP/1.1" 200 9094
0:0:0:0:0:0:0:1 - - [29/Mar/2024:10:27:27 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:10:27:31 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/contentView.jsp?num=11&currentPage=1 HTTP/1.1" 200 9094
0:0:0:0:0:0:0:1 - - [29/Mar/2024:10:27:31 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:10:27:32 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/contentView.jsp?num=11&currentPage=1 HTTP/1.1" 200 9094
0:0:0:0:0:0:0:1 - - [29/Mar/2024:10:27:32 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:10:27:45 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/contentView.jsp?num=11&currentPage=1 HTTP/1.1" 200 9094
0:0:0:0:0:0:0:1 - - [29/Mar/2024:10:27:45 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:10:27:45 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/contentView.jsp?num=11&currentPage=1 HTTP/1.1" 200 9094
0:0:0:0:0:0:0:1 - - [29/Mar/2024:10:27:45 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:10:27:48 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/contentView.jsp?num=11&currentPage=1 HTTP/1.1" 200 9094
0:0:0:0:0:0:0:1 - - [29/Mar/2024:10:27:48 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:10:27:50 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/contentView.jsp?num=8&currentPage=1 HTTP/1.1" 200 9035
0:0:0:0:0:0:0:1 - - [29/Mar/2024:10:27:50 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:10:27:53 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/contentView.jsp?num=6&currentPage=1 HTTP/1.1" 200 9036
0:0:0:0:0:0:0:1 - - [29/Mar/2024:10:27:53 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:10:30:35 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/contentView.jsp?num=6&currentPage=1 HTTP/1.1" 200 9245
0:0:0:0:0:0:0:1 - - [29/Mar/2024:10:30:35 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
0:0:0:0:0:0:0:1 - - [29/Mar/2024:10:30:35 +0900] "GET /Model1MiniProject/smartanswer/listAnswer.jsp?num=6 HTTP/1.1" 200 305
0:0:0:0:0:0:0:1 - - [29/Mar/2024:10:30:44 +0900] "GET /Model1MiniProject/index.jsp?main=smartboard/contentView.jsp?num=11&currentPage=1 HTTP/1.1" 200 9303
0:0:0:0:0:0:0:1 - - [29/Mar/2024:10:30:44 +0900] "GET /Model1MiniProject/menu/images/patterns/light_toast.png HTTP/1.1" 404 877
